Move Name,Move Type,Move Class,Pokemon Name,Pokemon Type,Pokemon Type2
Dragon Claw,Dragon,Charge,Fraxure,Dragon,
Dragon Claw,Dragon,Charge,Giratina,Ghost,Dragon
Dragon Claw,Dragon,Charge,Giratina Altered,Ghost,Dragon
Dragon Claw,Dragon,Charge,Haxorus,Dragon,
Dragon Claw,Dragon,Charge,Kyurem,Dragon,Ice
Dragon Claw,Dragon,Charge,Kyurem Normal,Dragon,Ice
Dragon Claw,Dragon,Charge,Latios,Dragon,Psychic
Dragon Claw,Dragon,Charge,Mew,Psychic,
Dragon Claw,Dragon,Charge,Mew,Psychic,
Dragon Claw,Dragon,Charge,Sceptile,Grass,
Dragon Pulse,Dragon,Charge,Altaria,Dragon,Flying
Dragon Pulse,Dragon,Charge,Axew,Dragon,
Dragon Pulse,Dragon,Charge,Deino,Dark,Dragon
Dragon Pulse,Dragon,Charge,Dragonair,Dragon,
Dragon Pulse,Dragon,Charge,Dragonair Normal,Dragon,
Dragon Pulse,Dragon,Charge,Dragonair Purified,Dragon,
Dragon Pulse,Dragon,Charge,Dragonair Shadow,Dragon,
Dragon Pulse,Dragon,Charge,Exeggutor Alola,Grass,Dragon
Dragon Pulse,Dragon,Charge,Giratina Origin,Ghost,Dragon
Dragon Pulse,Dragon,Charge,Horsea,Water,
Dragon Pulse,Dragon,Charge,Hydreigon,Dark,Dragon
Dragon Pulse,Dragon,Charge,Kyurem White,Dragon,Ice
Dragon Pulse,Dragon,Charge,Seadra,Water,
Dragon Pulse,Dragon,Charge,Shelgon,Dragon,
Dragon Pulse,Dragon,Charge,Shelgon Normal,Dragon,
Dragon Pulse,Dragon,Charge,Shelgon Purified,Dragon,
Dragon Pulse,Dragon,Charge,Shelgon Shadow,Dragon,
Dragon Pulse,Dragon,Charge,Zweilous,Dark,Dragon
Dragon Tail,Dragon,Fast,Aggron,Steel,Rock
Dragon Tail,Dragon,Fast,Arbok,Poison,
Dragon Tail,Dragon,Fast,Arbok Normal,Poison,
Dragon Tail,Dragon,Fast,Arbok Purified,Poison,
Dragon Tail,Dragon,Fast,Arbok Shadow,Poison,
Dragon Tail,Dragon,Fast,Dragonite,Dragon,Flying
Dragon Tail,Dragon,Fast,Dragonite Normal,Dragon,Flying
Dragon Tail,Dragon,Fast,Dragonite Purified,Dragon,Flying
Dragon Tail,Dragon,Fast,Dragonite Shadow,Dragon,Flying
Dragon Tail,Dragon,Fast,Druddigon,Dragon,
Dragon Tail,Dragon,Fast,Exeggutor Alola,Grass,Dragon
Dragon Tail,Dragon,Fast,Flygon,Ground,Dragon
Dragon Tail,Dragon,Fast,Flygon Normal,Ground,Dragon
Dragon Tail,Dragon,Fast,Flygon Purified,Ground,Dragon
Dragon Tail,Dragon,Fast,Flygon Shadow,Ground,Dragon
Dragon Tail,Dragon,Fast,Fraxure,Dragon,
Dragon Tail,Dragon,Fast,Garchomp,Dragon,Ground
Dragon Tail,Dragon,Fast,Garchomp Normal,Dragon,Ground
Dragon Tail,Dragon,Fast,Garchomp Purified,Dragon,Ground
Dragon Tail,Dragon,Fast,Garchomp Shadow,Dragon,Ground
Dragon Tail,Dragon,Fast,Giratina Origin,Ghost,Dragon
Dragon Tail,Dragon,Fast,Groudon,Ground,
Dragon Tail,Dragon,Fast,Haxorus,Dragon,
Dragon Tail,Dragon,Fast,Kyurem Black,Dragon,Ice
Dragon Tail,Dragon,Fast,Lugia,Psychic,Flying
Dragon Tail,Dragon,Fast,Mew,Psychic,
Dragon Tail,Dragon,Fast,Milotic,Water,
Dragon Tail,Dragon,Fast,Palkia,Water,Dragon
Dragon Tail,Dragon,Fast,Rayquaza,Dragon,Flying
Dragon Tail,Dragon,Fast,Salamence,Dragon,Flying
Dragon Tail,Dragon,Fast,Salamence Normal,Dragon,Flying
Dragon Tail,Dragon,Fast,Salamence Purified,Dragon,Flying
Dragon Tail,Dragon,Fast,Salamence Shadow,Dragon,Flying
Dragon Tail,Dragon,Fast,Steelix,Steel,Ground
Dragon Tail,Dragon,Fast,Steelix Normal,Steel,Ground
Dragon Tail,Dragon,Fast,Steelix Purified,Steel,Ground
Dragon Tail,Dragon,Fast,Steelix Shadow,Steel,Ground
Draining Kiss,Fairy,Charge,Gorebyss,Water,
Draining Kiss,Fairy,Charge,Jynx,Ice,Psychic
Draining Kiss,Fairy,Charge,Luvdisc,Water,
Drill Peck,Flying,Charge,Dodrio,Normal,Flying
Drill Peck,Flying,Charge,Doduo,Normal,Flying
Drill Peck,Flying,Charge,Murkrow,Dark,Flying
Drill Peck,Flying,Charge,Murkrow Normal,Dark,Flying
Drill Peck,Flying,Charge,Murkrow Purified,Dark,Flying
Drill Peck,Flying,Charge,Murkrow Shadow,Dark,Flying
Drill Peck,Flying,Charge,Natu,Psychic,Flying
Drill Peck,Flying,Charge,Piplup,Water,
Drill Peck,Flying,Charge,Spearow,Normal,Flying
Drill Peck,Flying,Charge,Zapdos,Electric,Flying
Drill Peck,Flying,Charge,Zapdos Normal,Electric,Flying
Drill Peck,Flying,Charge,Zapdos Purified,Electric,Flying
Drill Peck,Flying,Charge,Zapdos Shadow,Electric,Flying
Drill Run,Ground,Charge,Drilbur,Ground,
Drill Run,Ground,Charge,Dunsparce,Normal,
Drill Run,Ground,Charge,Escavalier,Bug,Steel
Drill Run,Ground,Charge,Excadrill,Ground,Steel
Drill Run,Ground,Charge,Fearow,Normal,Flying
Drill Run,Ground,Charge,Karrablast,Bug,
Drill Run,Ground,Charge,Rapidash,Fire,
Dynamic Punch,Fighting,Charge,Breloom,Grass,Fighting
Dynamic Punch,Fighting,Charge,Cacturne,Grass,Dark
Dynamic Punch,Fighting,Charge,Cacturne Normal,Grass,Dark
Dynamic Punch,Fighting,Charge,Cacturne Purified,Grass,Dark
Dynamic Punch,Fighting,Charge,Cacturne Shadow,Grass,Dark
Dynamic Punch,Fighting,Charge,Conkeldurr,Fighting,
Dynamic Punch,Fighting,Charge,Golurk,Ground,Ghost
Dynamic Punch,Fighting,Charge,Hariyama,Fighting,
Dynamic Punch,Fighting,Charge,Machamp,Fighting,
Dynamic Punch,Fighting,Charge,Machoke,Fighting,
Dynamic Punch,Fighting,Charge,Medicham,Fighting,Psychic
Dynamic Punch,Fighting,Charge,Mewtwo A,Psychic,
Dynamic Punch,Fighting,Charge,Poliwrath,Water,Fighting
Dynamic Punch,Fighting,Charge,Poliwrath Normal,Water,Fighting
Dynamic Punch,Fighting,Charge,Poliwrath Purified,Water,Fighting
Dynamic Punch,Fighting,Charge,Poliwrath Shadow,Water,Fighting
Dynamic Punch,Fighting,Charge,Toxicroak,Poison,Fighting
Earth Power,Ground,Charge,Aerodactyl,Rock,Flying
Earth Power,Ground,Charge,Camerupt,Fire,Ground
Earth Power,Ground,Charge,Claydol,Ground,Psychic
Earth Power,Ground,Charge,Gastrodon,Water,Ground
Earth Power,Ground,Charge,Gastrodon East Sea,Water,Ground
Earth Power,Ground,Charge,Gastrodon West Sea,Water,Ground
Earth Power,Ground,Charge,Golurk,Ground,Ghost
Earth Power,Ground,Charge,Hippowdon,Ground,
Earth Power,Ground,Charge,Hippowdon Normal,Ground,
Earth Power,Ground,Charge,Hippowdon Purified,Ground,
Earth Power,Ground,Charge,Hippowdon Shadow,Ground,
Earth Power,Ground,Charge,Landorus,Ground,Flying
Earth Power,Ground,Charge,Landorus Incarnate,Ground,Flying
Earth Power,Ground,Charge,Landorus Therian,Ground,Flying
Earth Power,Ground,Charge,Nidoking,Poison,Ground
Earth Power,Ground,Charge,Nidoqueen,Poison,Ground
Earth Power,Ground,Charge,Palpitoad,Water,Ground
Earth Power,Ground,Charge,Seismitoad,Water,Ground
Earthquake,Ground,Charge,Bonsly,Rock,
Earthquake,Ground,Charge,Bouffalant,Normal,
Earthquake,Ground,Charge,Camerupt,Fire,Ground
Earthquake,Ground,Charge,Claydol,Ground,Psychic
Earthquake,Ground,Charge,Donphan,Ground,
Earthquake,Ground,Charge,Dugtrio,Ground,
Earthquake,Ground,Charge,Dugtrio Alola,Ground,Steel
Earthquake,Ground,Charge,Dugtrio Normal,Ground,
Earthquake,Ground,Charge,Dugtrio Purified,Ground,
Earthquake,Ground,Charge,Dugtrio Shadow,Ground,
Earthquake,Ground,Charge,Excadrill,Ground,Steel
Earthquake,Ground,Charge,Flygon,Ground,Dragon
Earthquake,Ground,Charge,Flygon Normal,Ground,Dragon
Earthquake,Ground,Charge,Flygon Purified,Ground,Dragon
Earthquake,Ground,Charge,Flygon Shadow,Ground,Dragon
Earthquake,Ground,Charge,Forretress,Bug,Steel
Earthquake,Ground,Charge,Garchomp,Dragon,Ground
Earthquake,Ground,Charge,Garchomp Normal,Dragon,Ground
Earthquake,Ground,Charge,Garchomp Purified,Dragon,Ground
Earthquake,Ground,Charge,Garchomp Shadow,Dragon,Ground
Earthquake,Ground,Charge,Gliscor,Ground,Flying
Earthquake,Ground,Charge,Golem,Rock,Ground
Earthquake,Ground,Charge,Golem Normal,Rock,Ground
Earthquake,Ground,Charge,Golem Purified,Rock,Ground
Earthquake,Ground,Charge,Golem Shadow,Rock,Ground
Earthquake,Ground,Charge,Groudon,Ground,
Earthquake,Ground,Charge,Haxorus,Dragon,
Earthquake,Ground,Charge,Heracross,Bug,Fighting
Earthquake,Ground,Charge,Hippowdon,Ground,
Earthquake,Ground,Charge,Hippowdon Normal,Ground,
Earthquake,Ground,Charge,Hippowdon Purified,Ground,
Earthquake,Ground,Charge,Hippowdon Shadow,Ground,
Earthquake,Ground,Charge,Kangaskhan,Normal,
Earthquake,Ground,Charge,Kangaskhan Normal,Normal,
Earthquake,Ground,Charge,Kangaskhan Purified,Normal,
Earthquake,Ground,Charge,Kangaskhan Shadow,Normal,
Earthquake,Ground,Charge,Krokorok,Ground,Dark
Earthquake,Ground,Charge,Krookodile,Ground,Dark
Earthquake,Ground,Charge,Lickilicky,Normal,
Earthquake,Ground,Charge,Marowak,Ground,
Earthquake,Ground,Charge,Marowak Normal,Ground,
Earthquake,Ground,Charge,Marowak Purified,Ground,
Earthquake,Ground,Charge,Marowak Shadow,Ground,
Earthquake,Ground,Charge,Meganium,Grass,
Earthquake,Ground,Charge,Metagross,Steel,Psychic
Earthquake,Ground,Charge,Mewtwo A,Psychic,
Earthquake,Ground,Charge,Nidoking,Poison,Ground
Earthquake,Ground,Charge,Nidoqueen,Poison,Ground
Earthquake,Ground,Charge,Quagsire,Water,Ground
Earthquake,Ground,Charge,Regice,Ice,
Earthquake,Ground,Charge,Rhydon,Ground,Rock
Earthquake,Ground,Charge,Rhydon Normal,Ground,Rock
Earthquake,Ground,Charge,Rhydon Purified,Ground,Rock
Earthquake,Ground,Charge,Rhydon Shadow,Ground,Rock
Earthquake,Ground,Charge,Rhyperior,Ground,Rock
Earthquake,Ground,Charge,Rhyperior Normal,Ground,Rock
Earthquake,Ground,Charge,Rhyperior Purified,Ground,Rock
Earthquake,Ground,Charge,Rhyperior Shadow,Ground,Rock
Earthquake,Ground,Charge,Sandslash,Ground,
Earthquake,Ground,Charge,Sandslash Normal,Ground,
Earthquake,Ground,Charge,Sandslash Purified,Ground,
Earthquake,Ground,Charge,Sandslash Shadow,Ground,
Earthquake,Ground,Charge,Sceptile,Grass,
Earthquake,Ground,Charge,Slaking,Normal,
Earthquake,Ground,Charge,Snorlax,Normal,
Earthquake,Ground,Charge,Snorlax Normal,Normal,
Earthquake,Ground,Charge,Snorlax Purified,Normal,
Earthquake,Ground,Charge,Snorlax Shadow,Normal,
Earthquake,Ground,Charge,Steelix,Steel,Ground
Earthquake,Ground,Charge,Steelix Normal,Steel,Ground
Earthquake,Ground,Charge,Steelix Purified,Steel,Ground
Earthquake,Ground,Charge,Steelix Shadow,Steel,Ground
Earthquake,Ground,Charge,Sudowoodo,Rock,
Earthquake,Ground,Charge,Swampert,Water,Ground
Earthquake,Ground,Charge,Swampert Normal,Water,Ground
Earthquake,Ground,Charge,Swampert Purified,Water,Ground
Earthquake,Ground,Charge,Swampert Shadow,Water,Ground
Earthquake,Ground,Charge,Tauros,Normal,
Earthquake,Ground,Charge,Terrakion,Rock,Fighting
Earthquake,Ground,Charge,Torkoal,Fire,
Earthquake,Ground,Charge,Torterra,Grass,Ground
Earthquake,Ground,Charge,Torterra Normal,Grass,Ground
Earthquake,Ground,Charge,Torterra Purified,Grass,Ground
Earthquake,Ground,Charge,Torterra Shadow,Grass,Ground
Earthquake,Ground,Charge,Walrein,Ice,Water
Ember,Fire,Fast,Bagon,Dragon,
Ember,Fire,Fast,Bagon Normal,Dragon,
Ember,Fire,Fast,Bagon Purified,Dragon,
Ember,Fire,Fast,Bagon Shadow,Dragon,
Ember,Fire,Fast,Camerupt,Fire,Ground
Ember,Fire,Fast,Castform Sunny,Fire,
Ember,Fire,Fast,Charmander,Fire,
Ember,Fire,Fast,Charmander Fall 2019,Fire,
Ember,Fire,Fast,Charmander Normal,Fire,
Ember,Fire,Fast,Charmander Purified,Fire,
Ember,Fire,Fast,Charmander Shadow,Fire,
Ember,Fire,Fast,Charmeleon,Fire,
Ember,Fire,Fast,Charmeleon Normal,Fire,
Ember,Fire,Fast,Charmeleon Purified,Fire,
Ember,Fire,Fast,Charmeleon Shadow,Fire,
Ember,Fire,Fast,Chimchar,Fire,
Ember,Fire,Fast,Chimchar Normal,Fire,
Ember,Fire,Fast,Chimchar Purified,Fire,
Ember,Fire,Fast,Chimchar Shadow,Fire,
Ember,Fire,Fast,Combusken,Fire,Fighting
Ember,Fire,Fast,Cyndaquil,Fire,
Ember,Fire,Fast,Emboar,Fire,Fighting
Ember,Fire,Fast,Flareon,Fire,
Ember,Fire,Fast,Growlithe,Fire,
Ember,Fire,Fast,Growlithe Normal,Fire,
Ember,Fire,Fast,Growlithe Purified,Fire,
Ember,Fire,Fast,Growlithe Shadow,Fire,
Ember,Fire,Fast,Houndour,Dark,Fire
Ember,Fire,Fast,Houndour Normal,Dark,Fire
Ember,Fire,Fast,Houndour Purified,Dark,Fire
Ember,Fire,Fast,Houndour Shadow,Dark,Fire
Ember,Fire,Fast,Lampent,Ghost,Fire
Ember,Fire,Fast,Larvesta,Bug,Fire
Ember,Fire,Fast,Litwick,Ghost,Fire
Ember,Fire,Fast,Magby,Fire,
Ember,Fire,Fast,Magcargo,Fire,Rock
Ember,Fire,Fast,Magmar,Fire,
Ember,Fire,Fast,Magmar Normal,Fire,
Ember,Fire,Fast,Magmar Purified,Fire,
Ember,Fire,Fast,Magmar Shadow,Fire,
Ember,Fire,Fast,Monferno,Fire,Fighting
Ember,Fire,Fast,Monferno Normal,Fire,Fighting
Ember,Fire,Fast,Monferno Purified,Fire,Fighting
Ember,Fire,Fast,Monferno Shadow,Fire,Fighting
Ember,Fire,Fast,Numel,Fire,Ground
Ember,Fire,Fast,Pignite,Fire,Fighting
Ember,Fire,Fast,Ponyta,Fire,
Ember,Fire,Fast,Quilava,Fire,
Ember,Fire,Fast,Shelgon,Dragon,
Ember,Fire,Fast,Shelgon Normal,Dragon,
Ember,Fire,Fast,Shelgon Purified,Dragon,
Ember,Fire,Fast,Shelgon Shadow,Dragon,
Ember,Fire,Fast,Slugma,Fire,
Ember,Fire,Fast,Tepig,Fire,
Ember,Fire,Fast,Torchic,Fire,
Ember,Fire,Fast,Torkoal,Fire,
Ember,Fire,Fast,Typhlosion,Fire,
Ember,Fire,Fast,Vulpix,Fire,
Ember,Fire,Fast,Vulpix Normal,Fire,
Energy Ball,Grass,Charge,Abomasnow,Grass,Ice
Energy Ball,Grass,Charge,Abomasnow Normal,Grass,Ice
Energy Ball,Grass,Charge,Abomasnow Purified,Grass,Ice
Energy Ball,Grass,Charge,Abomasnow Shadow,Grass,Ice
Energy Ball,Grass,Charge,Bayleef,Grass,
Energy Ball,Grass,Charge,Budew,Grass,Poison
Energy Ball,Grass,Charge,Carnivine,Grass,
Energy Ball,Grass,Charge,Castform,Normal,
Energy Ball,Grass,Charge,Castform Normal,Normal,
Energy Ball,Grass,Charge,Chandelure,Ghost,Fire
Energy Ball,Grass,Charge,Chikorita,Grass,
Energy Ball,Grass,Charge,Chimecho,Psychic,
Energy Ball,Grass,Charge,Cottonee,Grass,Fairy
Energy Ball,Grass,Charge,Deerling,Normal,Grass
Energy Ball,Grass,Charge,Deerling Autumn,Normal,Grass
Energy Ball,Grass,Charge,Deerling Spring,Normal,Grass
Energy Ball,Grass,Charge,Deerling Summer,Normal,Grass
Energy Ball,Grass,Charge,Deerling Winter,Normal,Grass
Energy Ball,Grass,Charge,Foongus,Grass,Poison
Energy Ball,Grass,Charge,Galvantula,Bug,Electric
Energy Ball,Grass,Charge,Grotle,Grass,
Energy Ball,Grass,Charge,Grotle Normal,Grass,
Energy Ball,Grass,Charge,Grotle Purified,Grass,
Energy Ball,Grass,Charge,Grotle Shadow,Grass,
Energy Ball,Grass,Charge,Jumpluff,Grass,Flying
Energy Ball,Grass,Charge,Lampent,Ghost,Fire
Energy Ball,Grass,Charge,Leafeon,Grass,
Energy Ball,Grass,Charge,Lotad,Water,Grass
Energy Ball,Grass,Charge,Mew,Psychic,
Energy Ball,Grass,Charge,Pansage,Grass,
Energy Ball,Grass,Charge,Petilil,Grass,
Energy Ball,Grass,Charge,Seedot,Grass,
Energy Ball,Grass,Charge,Seedot Normal,Grass,
Energy Ball,Grass,Charge,Seedot Purified,Grass,
Energy Ball,Grass,Charge,Seedot Shadow,Grass,
Energy Ball,Grass,Charge,Sewaddle,Bug,Grass
Energy Ball,Grass,Charge,Shaymin,Grass,
Energy Ball,Grass,Charge,Shaymin Land,Grass,
Energy Ball,Grass,Charge,Shaymin Sky,Grass,Flying
Energy Ball,Grass,Charge,Shroomish,Grass,
Energy Ball,Grass,Charge,Skiploom,Grass,Flying
Energy Ball,Grass,Charge,Snivy,Grass,
Energy Ball,Grass,Charge,Snover,Grass,Ice
Energy Ball,Grass,Charge,Snover Normal,Grass,Ice
Energy Ball,Grass,Charge,Snover Purified,Grass,Ice
Energy Ball,Grass,Charge,Snover Shadow,Grass,Ice
Energy Ball,Grass,Charge,Sunkern,Grass,
Energy Ball,Grass,Charge,Swadloon,Bug,Grass
Energy Ball,Grass,Charge,Treecko,Grass,
Energy Ball,Grass,Charge,Turtwig,Grass,
Energy Ball,Grass,Charge,Turtwig Normal,Grass,
Energy Ball,Grass,Charge,Turtwig Purified,Grass,
Energy Ball,Grass,Charge,Turtwig Shadow,Grass,
Energy Ball,Grass,Charge,Wormadam Plant,Bug,Grass
Extrasensory,Psychic,Fast,Azelf,Psychic,
Extrasensory,Psychic,Fast,Baltoy,Ground,Psychic
Extrasensory,Psychic,Fast,Chimecho,Psychic,
Extrasensory,Psychic,Fast,Claydol,Ground,Psychic
Extrasensory,Psychic,Fast,Exeggutor,Grass,Psychic
Extrasensory,Psychic,Fast,Exeggutor Normal,Grass,Psychic
Extrasensory,Psychic,Fast,Grumpig,Psychic,
Extrasensory,Psychic,Fast,Ho Oh,Fire,Flying
Extrasensory,Psychic,Fast,Lugia,Psychic,Flying
Extrasensory,Psychic,Fast,Mesprit,Psychic,
Extrasensory,Psychic,Fast,Noctowl,Normal,Flying
Extrasensory,Psychic,Fast,Suicune,Water,
Extrasensory,Psychic,Fast,Togetic,Fairy,Flying
Extrasensory,Psychic,Fast,Uxie,Psychic,
Feint Attack,Dark,Fast,Amoonguss,Grass,Poison
Feint Attack,Dark,Fast,Bronzong,Steel,Psychic
Feint Attack,Dark,Fast,Darkrai,Dark,
Feint Attack,Dark,Fast,Delcatty,Normal,
Feint Attack,Dark,Fast,Dodrio,Normal,Flying
Feint Attack,Dark,Fast,Dusclops,Ghost,
Feint Attack,Dark,Fast,Dusclops Normal,Ghost,
Feint Attack,Dark,Fast,Dusclops Purified,Ghost,
Feint Attack,Dark,Fast,Dusclops Shadow,Ghost,
Feint Attack,Dark,Fast,Foongus,Grass,Poison
Feint Attack,Dark,Fast,Hoothoot,Normal,Flying
Feint Attack,Dark,Fast,Houndour,Dark,Fire
Feint Attack,Dark,Fast,Houndour Normal,Dark,Fire
Feint Attack,Dark,Fast,Houndour Purified,Dark,Fire
Feint Attack,Dark,Fast,Houndour Shadow,Dark,Fire
Feint Attack,Dark,Fast,Igglybuff,Normal,Fairy
Feint Attack,Dark,Fast,Jigglypuff,Normal,Fairy
Feint Attack,Dark,Fast,Murkrow,Dark,Flying
Feint Attack,Dark,Fast,Murkrow Normal,Dark,Flying
Feint Attack,Dark,Fast,Murkrow Purified,Dark,Flying
Feint Attack,Dark,Fast,Murkrow Shadow,Dark,Flying
Feint Attack,Dark,Fast,Ninetales,Fire,
Feint Attack,Dark,Fast,Ninetales Alola,Ice,Fairy
Feint Attack,Dark,Fast,Ninetales Normal,Fire,
Feint Attack,Dark,Fast,Nuzleaf,Grass,Dark
Feint Attack,Dark,Fast,Nuzleaf Normal,Grass,Dark
Feint Attack,Dark,Fast,Nuzleaf Purified,Grass,Dark
Feint Attack,Dark,Fast,Nuzleaf Shadow,Grass,Dark
Feint Attack,Dark,Fast,Persian,Normal,
Feint Attack,Dark,Fast,Persian Alola,Dark,
Feint Attack,Dark,Fast,Persian Normal,Normal,
Feint Attack,Dark,Fast,Persian Purified,Normal,
Feint Attack,Dark,Fast,Persian Shadow,Normal,
Feint Attack,Dark,Fast,Sableye,Dark,Ghost
Feint Attack,Dark,Fast,Sableye Normal,Dark,Ghost
Feint Attack,Dark,Fast,Sableye Purified,Dark,Ghost
Feint Attack,Dark,Fast,Sableye Shadow,Dark,Ghost
Feint Attack,Dark,Fast,Sawsbuck,Normal,Grass
Feint Attack,Dark,Fast,Sawsbuck Autumn,Normal,Grass
Feint Attack,Dark,Fast,Sawsbuck Spring,Normal,Grass
Feint Attack,Dark,Fast,Sawsbuck Summer,Normal,Grass
Feint Attack,Dark,Fast,Sawsbuck Winter,Normal,Grass
Feint Attack,Dark,Fast,Scraggy,Dark,Fighting
Feint Attack,Dark,Fast,Shiftry,Grass,Dark
Feint Attack,Dark,Fast,Shiftry Normal,Grass,Dark
Feint Attack,Dark,Fast,Shiftry Purified,Grass,Dark
Feint Attack,Dark,Fast,Shiftry Shadow,Grass,Dark
Feint Attack,Dark,Fast,Shuppet,Ghost,
Feint Attack,Dark,Fast,Shuppet Normal,Ghost,
Feint Attack,Dark,Fast,Shuppet Purified,Ghost,
Feint Attack,Dark,Fast,Shuppet Shadow,Ghost,
Feint Attack,Dark,Fast,Skitty,Normal,
Feint Attack,Dark,Fast,Sneasel,Dark,Ice
Feint Attack,Dark,Fast,Sneasel Normal,Dark,Ice
Feint Attack,Dark,Fast,Sneasel Purified,Dark,Ice
Feint Attack,Dark,Fast,Sneasel Shadow,Dark,Ice
Feint Attack,Dark,Fast,Spiritomb,Ghost,Dark
Feint Attack,Dark,Fast,Umbreon,Dark,
Feint Attack,Dark,Fast,Vullaby,Dark,Flying
Feint Attack,Dark,Fast,Weavile,Dark,Ice
Feint Attack,Dark,Fast,Weavile Normal,Dark,Ice
Feint Attack,Dark,Fast,Weavile Purified,Dark,Ice
Feint Attack,Dark,Fast,Weavile Shadow,Dark,Ice
Feint Attack,Dark,Fast,Wigglytuff,Normal,Fairy
Feint Attack,Dark,Fast,Xatu,Psychic,Flying
Feint Attack,Dark,Fast,Zorua,Dark,
Fell Stinger,Bug,Charge,Beedrill,Bug,Poison
Fell Stinger,Bug,Charge,Beedrill Normal,Bug,Poison
Fell Stinger,Bug,Charge,Beedrill Purified,Bug,Poison
Fell Stinger,Bug,Charge,Beedrill Shadow,Bug,Poison
Fell Stinger,Bug,Charge,Drapion,Poison,Dark
Fell Stinger,Bug,Charge,Qwilfish,Water,Poison
Fell Stinger,Bug,Charge,Vespiquen,Bug,Flying
Fire Blast,Fire,Charge,Arcanine,Fire,
Fire Blast,Fire,Charge,Arcanine Normal,Fire,
Fire Blast,Fire,Charge,Arcanine Purified,Fire,
Fire Blast,Fire,Charge,Arcanine Shadow,Fire,
Fire Blast,Fire,Charge,Azelf,Psychic,
Fire Blast,Fire,Charge,Castform Sunny,Fire,
Fire Blast,Fire,Charge,Charizard,Fire,Flying
Fire Blast,Fire,Charge,Charizard Normal,Fire,Flying
Fire Blast,Fire,Charge,Charizard Purified,Fire,Flying
Fire Blast,Fire,Charge,Charizard Shadow,Fire,Flying
Fire Blast,Fire,Charge,Entei,Fire,
Fire Blast,Fire,Charge,Exploud,Normal,
Fire Blast,Fire,Charge,Flareon,Fire,
Fire Blast,Fire,Charge,Garchomp,Dragon,Ground
Fire Blast,Fire,Charge,Garchomp Normal,Dragon,Ground
Fire Blast,Fire,Charge,Garchomp Purified,Dragon,Ground
Fire Blast,Fire,Charge,Garchomp Shadow,Dragon,Ground
Fire Blast,Fire,Charge,Groudon,Ground,
Fire Blast,Fire,Charge,Heatran,Fire,Steel
Fire Blast,Fire,Charge,Ho Oh,Fire,Flying
Fire Blast,Fire,Charge,Houndoom,Dark,Fire
Fire Blast,Fire,Charge,Houndoom Normal,Dark,Fire
Fire Blast,Fire,Charge,Houndoom Purified,Dark,Fire
Fire Blast,Fire,Charge,Houndoom Shadow,Dark,Fire
Fire Blast,Fire,Charge,Magmar,Fire,
Fire Blast,Fire,Charge,Magmar Normal,Fire,
Fire Blast,Fire,Charge,Magmar Purified,Fire,
Fire Blast,Fire,Charge,Magmar Shadow,Fire,
Fire Blast,Fire,Charge,Magmortar,Fire,
Fire Blast,Fire,Charge,Magmortar Normal,Fire,
Fire Blast,Fire,Charge,Magmortar Purified,Fire,
Fire Blast,Fire,Charge,Magmortar Shadow,Fire,
Fire Blast,Fire,Charge,Marowak Alola,Fire,Ghost
Fire Blast,Fire,Charge,Moltres,Fire,Flying
Fire Blast,Fire,Charge,Moltres Normal,Fire,Flying
Fire Blast,Fire,Charge,Moltres Purified,Fire,Flying
Fire Blast,Fire,Charge,Moltres Shadow,Fire,Flying
Fire Blast,Fire,Charge,Palkia,Water,Dragon
Fire Blast,Fire,Charge,Rapidash,Fire,
Fire Blast,Fire,Charge,Salamence,Dragon,Flying
Fire Blast,Fire,Charge,Salamence Normal,Dragon,Flying
Fire Blast,Fire,Charge,Salamence Purified,Dragon,Flying
Fire Blast,Fire,Charge,Salamence Shadow,Dragon,Flying
Fire Blast,Fire,Charge,Simisear,Fire,
Fire Blast,Fire,Charge,Slowking,Water,Psychic
Fire Blast,Fire,Charge,Typhlosion,Fire,
Fire Blast,Fire,Charge,Tyranitar,Rock,Dark
Fire Blast,Fire,Charge,Tyranitar Normal,Rock,Dark
Fire Blast,Fire,Charge,Tyranitar Purified,Rock,Dark
Fire Blast,Fire,Charge,Tyranitar Shadow,Rock,Dark
Fire Fang,Fire,Fast,Arcanine,Fire,
Fire Fang,Fire,Fast,Arcanine Normal,Fire,
Fire Fang,Fire,Fast,Arcanine Purified,Fire,
Fire Fang,Fire,Fast,Arcanine Shadow,Fire,
Fire Fang,Fire,Fast,Charmeleon,Fire,
Fire Fang,Fire,Fast,Charmeleon Normal,Fire,
Fire Fang,Fire,Fast,Charmeleon Purified,Fire,
Fire Fang,Fire,Fast,Charmeleon Shadow,Fire,
Fire Fang,Fire,Fast,Darmanitan Standard,Fire,
Fire Fang,Fire,Fast,Darmanitan Standard,Fire,
Fire Fang,Fire,Fast,Darmanitan Zen,Fire,Psychic
Fire Fang,Fire,Fast,Darumaka,Fire,
Fire Fang,Fire,Fast,Entei,Fire,
Fire Fang,Fire,Fast,Hippowdon,Ground,
Fire Fang,Fire,Fast,Hippowdon Normal,Ground,
Fire Fang,Fire,Fast,Hippowdon Purified,Ground,
Fire Fang,Fire,Fast,Hippowdon Shadow,Ground,
Fire Fang,Fire,Fast,Houndoom,Dark,Fire
Fire Fang,Fire,Fast,Houndoom Normal,Dark,Fire
Fire Fang,Fire,Fast,Houndoom Purified,Dark,Fire
